enu,nue,nuebar,numu,numubar,nutau,nutaubar
# Energy in GeV, Fluxes in 1/GeV/cm/s/sr
# From "Determining the fraction of cosmic-ray protons at ultra-high energies with cosmogenic neutrinos"
# A. van Vliet, et al, Phys ReV D 100, 021302 (2019)
# https://doi.org/10.1103/PhysRevD.100.021302, https://doi.org/10.48550/arXiv.1901.01899
# This specific flux is not plotted in the paper.
# In terms of the model in the paper, it corresponds to 
# gamma = 2.5, Emax = 10^20 eV, m = 3.4 and 10% protons at Ecr = 10^19.6 eV
# These numerical values were obtained from F. Schluter, and were apparently generated for the Gen2 Whitepaper.
5.623E+10,1.096E-34,1.096E-34,1.096E-34,1.096E-34,1.096E-34,1.096E-34
7.079E+10,2.897E-35,2.897E-35,2.897E-35,2.897E-35,2.897E-35,2.897E-35
8.913E+10,7.045E-36,7.045E-36,7.045E-36,7.045E-36,7.045E-36,7.045E-36
1.122E+11,1.673E-36,1.673E-36,1.673E-36,1.673E-36,1.673E-36,1.673E-36
1.413E+11,3.158E-37,3.158E-37,3.158E-37,3.158E-37,3.158E-37,3.158E-37
1.778E+11,5.497E-38,5.497E-38,5.497E-38,5.497E-38,5.497E-38,5.497E-38
2.239E+11,8.189E-39,8.189E-39,8.189E-39,8.189E-39,8.189E-39,8.189E-39
2.818E+11,1.117E-39,1.117E-39,1.117E-39,1.117E-39,1.117E-39,1.117E-39
3.548E+11,9.223E-41,9.223E-41,9.223E-41,9.223E-41,9.223E-41,9.223E-41
4.467E+11,9.435E-42,9.435E-42,9.435E-42,9.435E-42,9.435E-42,9.435E-42
5.623E+11,3.779E-43,3.779E-43,3.779E-43,3.779E-43,3.779E-43,3.779E-43
7.079E+11,1.469E-44,1.469E-44,1.469E-44,1.469E-44,1.469E-44,1.469E-44
8.913E+11,6.930E-46,6.930E-46,6.930E-46,6.930E-46,6.930E-46,6.930E-46
1.122E+12,3.348E-48,3.348E-48,3.348E-48,3.348E-48,3.348E-48,3.348E-48
1.413E+12,1.948E-49,1.948E-49,1.948E-49,1.948E-49,1.948E-49,1.948E-49
1.778E+12,2.943E-53,2.943E-53,2.943E-53,2.943E-53,2.943E-53,2.943E-53
2.239E+12,7.968E-57,7.968E-57,7.968E-57,7.968E-57,7.968E-57,7.968E-57
2.818E+12,9.302E-63,9.302E-63,9.302E-63,9.302E-63,9.302E-63,9.302E-63
3.548E+12,2.013E-68,2.013E-68,2.013E-68,2.013E-68,2.013E-68,2.013E-68
4.467E+12,5.684E-77,5.684E-77,5.684E-77,5.684E-77,5.684E-77,5.684E-77
5.623E+12,2.404E-82,2.404E-82,2.404E-82,2.404E-82,2.404E-82,2.404E-82
7.079E+12,1.559E-89,1.559E-89,1.559E-89,1.559E-89,1.559E-89,1.559E-89
8.913E+12,2.065E-98,2.065E-98,2.065E-98,2.065E-98,2.065E-98,2.065E-98
1.122E+13,5.755E-122,5.755E-122,5.755E-122,5.755E-122,5.755E-122,5.755E-122
1.413E+13,5.442E-163,5.442E-163,5.442E-163,5.442E-163,5.442E-163,5.442E-163
1.778E+13,5.988E-174,5.988E-174,5.988E-174,5.988E-174,5.988E-174,5.988E-174
